Date,Open,High,Low,Close,Volume
2022-08-17,6.76,6.76,6.51,6.57,7928700
2022-08-18,6.55,6.66,6.44,6.6,7621200
2022-08-19,6.42,6.45,5.965,6,9997500
2022-08-22,5.86,5.89,5.49,5.49,12140000
2022-08-23,5.64,6,5.58,5.8,12485200
2022-08-24,5.85,6.1,5.78,5.95,8222300
2022-08-25,6.2,6.35,6.03,6.17,8212700
2022-08-26,6.25,6.29,5.875,6,7772900
2022-08-29,5.88,6.21,5.84,5.97,6146800
2022-08-30,5.82,5.93,5.3,5.41,16672100
2022-08-31,5.54,5.57,5.29,5.36,9994000
2022-09-01,5.25,5.365,5.1,5.32,11775400
2022-09-02,5.36,5.58,5.26,5.27,8703900
2022-09-06,5.33,5.37,5.03,5.06,15257200
2022-09-07,5.02,5.235,5,5.17,16381600
2022-09-08,5.1,5.31,5.02,5.25,11234000
2022-09-09,5.28,5.54,5.22,5.42,24240300
2022-09-12,5.38,5.465,5.24,5.39,11360400
2022-09-13,5.17,5.2,5.02,5.03,10065900
2022-09-14,5.18,5.58,5.1,5.37,19312100
2022-09-15,5.33,5.45,5.16,5.22,14714000
2022-09-16,5.25,5.25,5.06,5.12,23261800
2022-09-19,5.07,5.125,4.56,4.58,25131700
2022-09-20,4.64,4.7,4.52,4.56,11081400
2022-09-21,4.56,4.56,4.1,4.38,20056400
2022-09-22,4.42,4.45,3.95,4.08,22572900
2022-09-23,4.01,4.05,3.82,3.89,15316600
2022-09-26,3.94,4.096,3.83,3.85,11835400
2022-09-27,3.94,4.05,3.78,3.9,11814400
2022-09-28,3.92,3.98,3.83,3.94,7439800
2022-09-29,3.9,3.91,3.52,3.57,12385200
2022-09-30,3.555,3.66,3.51,3.52,7409400
2022-10-03,3.57,3.59,3.35,3.52,7292400
2022-10-04,3.66,3.93,3.63,3.92,11674600
2022-10-05,3.82,3.845,3.59,3.7,11310000
2022-10-06,3.75,3.8,3.52,3.54,8977500
2022-10-07,3.49,3.51,3.22,3.25,13178700
2022-10-10,3.26,3.29,2.88,3,13312100
2022-10-11,2.985,3.1,2.84,2.99,11514400
2022-10-12,2.992,3.04,2.87,3,10421200
2022-10-13,2.9,3.11,2.82,3.1,11998400
2022-10-14,3.15,3.235,2.87,3.06,18210800
2022-10-17,3.07,3.13,2.93,2.97,12788900
2022-10-18,3.07,3.15,2.98,3.06,13039800
2022-10-19,3.01,3.02,2.8,2.9,15471300
2022-10-20,2.87,2.96,2.84,2.88,12016800
2022-10-21,2.875,3.04,2.82,3.01,12663400
2022-10-24,2.98,2.99,2.82,2.95,8032400
2022-10-25,2.95,3.195,2.95,3.11,12506600
2022-10-26,3.055,3.21,3.05,3.14,10003800
2022-10-27,3.18,3.22,3.03,3.07,6402000
2022-10-28,3.07,3.23,3.035,3.2,6419800
2022-10-31,3.2,3.81,3.175,3.79,22234200
2022-11-01,3.9,3.97,3.38,3.4,14433600
2022-11-02,3.4,3.53,3.29,3.3,9487500
2022-11-03,3.4,3.69,2.93,2.94,32296800
2022-11-04,3.03,3.06,2.85,2.96,15218800
2022-11-07,2.999,3.025,2.82,2.86,15505900
2022-11-08,2.92,2.98,2.79,2.82,14909500
2022-11-09,2.78,2.79,2.52,2.56,14410500
2022-11-10,2.79,2.79,2.64,2.74,18513300
2022-11-11,2.73,3,2.64,2.97,12825400
2022-11-14,2.97,3.13,2.83,3.08,10610000
2022-11-15,3.18,3.2,2.96,3.08,14863200
2022-11-16,3,3.05,2.885,2.99,8398100
2022-11-17,2.9,2.92,2.81,2.87,8974200
2022-11-18,2.94,2.94,2.71,2.74,9529000
2022-11-21,2.71,2.71,2.5,2.53,15668400
2022-11-22,2.54,2.55,2.27,2.3,18238900
2022-11-23,2.3,2.43,2.28,2.38,8403600
2022-11-25,2.42,2.43,2.35,2.39,2976200
2022-11-28,2.355,2.39,2.29,2.31,5497300
2022-11-29,2.32,2.4,2.31,2.35,4795300
2022-11-30,2.36,2.62,2.36,2.62,10664700
2022-12-01,2.66,2.7,2.47,2.6,8952000
2022-12-02,2.55,2.895,2.51,2.85,9587000
2022-12-05,2.91,2.92,2.64,2.67,7404300
2022-12-06,2.66,2.67,2.46,2.46,7484500
2022-12-07,2.45,2.46,2.36,2.41,5426300
2022-12-08,2.43,2.48,2.28,2.38,9562800
2022-12-09,2.36,2.47,2.29,2.32,7587600
2022-12-12,2.32,2.39,2.27,2.34,6638200
2022-12-13,2.44,2.45,2.01,2.16,31092700
2022-12-14,2.12,2.18,2.06,2.11,9123300
2022-12-15,2.12,2.16,2.061,2.13,14824600
2022-12-16,2.17,2.45,2.17,2.42,32634700
2022-12-19,2.34,2.41,2.17,2.32,11666500
2022-12-20,2.27,2.39,2.25,2.26,6184000
2022-12-21,2.295,2.49,2.225,2.45,8910300
2022-12-22,2.4,2.57,2.21,2.49,11744800
2022-12-23,2.48,2.7,2.36,2.62,9467000
2022-12-27,2.54,2.59,2.35,2.39,8641700
2022-12-28,2.35,2.45,2.245,2.26,8631500
2022-12-29,2.28,2.395,2.28,2.39,8676700
2022-12-30,2.29,2.32,2.12,2.16,15294900
2023-01-03,2.22,2.27,2.11,2.22,9985000
2023-01-04,2.23,2.33,2.14,2.3,12101000
2023-01-05,2.26,2.28,2.13,2.14,9514700
2023-01-06,2.15,2.16,2.1,2.13,6943200
2023-01-09,2.21,2.32,2.19,2.28,8720100
2023-01-10,2.27,2.38,2.19,2.38,7720000
2023-01-11,2.39,2.45,2.305,2.39,10833600
2023-01-12,2.43,2.55,2.33,2.51,8586700
2023-01-13,2.5,2.57,2.4,2.55,8430500
2023-01-17,2.58,2.64,2.485,2.6,7886000
2023-01-18,2.61,2.71,2.44,2.47,10210400
2023-01-19,2.43,2.43,2.29,2.39,9043300
2023-01-20,2.43,2.55,2.4,2.52,9630900
2023-01-23,2.61,2.79,2.53,2.76,15552700
2023-01-24,2.71,2.73,2.56,2.61,11976500
2023-01-25,2.57,2.7,2.48,2.67,9181600
2023-01-26,2.75,2.758,2.45,2.53,20754700
2023-01-27,2.48,2.89,2.42,2.77,35690700
2023-01-30,2.69,2.72,2.51,2.51,13450600
2023-01-31,2.55,2.73,2.49,2.71,15994400
2023-02-01,2.68,2.73,2.55,2.66,14907900
2023-02-02,2.77,2.87,2.655,2.73,19064900
2023-02-03,2.65,2.98,2.61,2.75,21576700
2023-02-06,2.81,2.815,2.61,2.63,14702700
2023-02-07,2.68,2.69,2.51,2.61,15109700
2023-02-08,2.57,2.6,2.51,2.54,8509000
2023-02-09,2.58,2.59,2.39,2.42,12643100
2023-02-10,2.41,2.42,2.33,2.42,10952800
2023-02-13,2.46,2.54,2.35,2.51,11413700
2023-02-14,2.45,2.58,2.4,2.51,12760500
2023-02-15,2.5,2.67,2.47,2.67,13896500
2023-02-16,2.6,2.63,2.51,2.51,13301700
2023-02-17,2.51,2.52,2.41,2.51,9848700
2023-02-21,2.47,2.48,2.36,2.39,12758600
2023-02-22,2.4,2.41,2.26,2.33,14651200
2023-02-23,2.37,2.41,2.12,2.2,29253800
2023-02-24,2.14,2.26,2.1,2.22,15974300
2023-02-27,2.25,2.27,2.17,2.22,9902900
2023-02-28,2.22,2.3,2.2,2.22,8635300
2023-03-01,2.21,2.21,2.11,2.16,9624100
2023-03-02,2.13,2.15,2.075,2.11,9948800
2023-03-03,2.14,2.2,2.12,2.15,9640200
2023-03-06,2.16,2.17,2.05,2.06,10597200
2023-03-07,2.06,2.06,1.95,1.95,16770600
2023-03-08,1.965,1.965,1.88,1.94,10223300
2023-03-09,1.91,1.96,1.79,1.8,10784900
2023-03-10,1.81,1.81,1.64,1.66,17486600
2023-03-13,1.65,1.82,1.6,1.78,18254900
2023-03-14,1.84,1.87,1.64,1.67,16651400
2023-03-15,1.65,1.66,1.55,1.64,12125700
2023-03-16,1.64,1.75,1.6,1.75,9598900
2023-03-17,1.76,1.77,1.67,1.7,13270700
2023-03-20,1.67,1.68,1.5,1.56,18444600
2023-03-21,1.6,1.64,1.55,1.62,13778600
2023-03-22,1.61,1.62,1.51,1.51,15154600
2023-03-23,1.54,1.54,1.35,1.41,19098200
2023-03-24,1.38,1.5,1.36,1.5,12080400
2023-03-27,1.5,1.53,1.42,1.51,7796600
2023-03-28,1.5,1.5,1.46,1.48,5881800
2023-03-29,1.51,1.52,1.47,1.5,10322800
2023-03-30,1.51,1.52,1.39,1.4,20048400
2023-03-31,1.27,1.27,1.15,1.21,56210100
2023-04-03,1.22,1.39,1.2,1.29,27442000
2023-04-04,1.29,1.33,1.21,1.22,19560300
2023-04-05,1.22,1.22,1.15,1.17,14247400
2023-04-06,1.185,1.25,1.16,1.22,12591700
2023-04-10,1.23,1.24,1.17,1.19,11369000
2023-04-11,1.19,1.2,1.08,1.09,41742700
2023-04-12,1.12,1.13,0.97,0.993,49990700
2023-04-13,1.01,1.03,0.961,0.97,24196100
2023-04-14,0.945,0.95,0.811,0.82,53795700
2023-04-17,0.842,0.915,0.84,0.909,38777800
2023-04-18,0.928,1,0.91,0.978,42251700
2023-04-19,0.962,0.97,0.89,0.91,24425700
2023-04-20,0.89,0.915,0.86,0.91,19060100
2023-04-21,0.905,0.923,0.871,0.923,27443700
2023-04-24,0.911,0.93,0.82,0.82,32584700
2023-04-25,0.836,0.845,0.81,0.816,21428700
2023-04-26,0.82,0.852,0.786,0.805,17758500
2023-04-27,0.817,0.884,0.796,0.879,23274700
2023-04-28,0.873,0.95,0.872,0.886,17385000
2023-05-01,0.885,0.891,0.812,0.837,16054100
2023-05-02,0.864,0.935,0.85,0.86,23204800
2023-05-03,0.903,0.948,0.895,0.92,31437500
2023-05-04,0.963,0.963,0.885,0.914,27082800
2023-05-05,0.93,0.98,0.926,0.979,33872900
2023-05-08,1.04,1.04,0.96,0.985,25318600
2023-05-09,0.966,0.967,0.831,0.857,44521100
2023-05-10,0.871,0.879,0.777,0.8,44034700
2023-05-11,0.805,0.84,0.777,0.83,33003300
2023-05-12,0.83,0.84,0.763,0.768,37138700
2023-05-15,0.78,0.815,0.714,0.758,41990200
2023-05-16,0.754,0.759,0.702,0.705,34105600
2023-05-17,0.717,0.75,0.701,0.739,36434200
2023-05-18,0.742,0.75,0.721,0.739,25026700
2023-05-19,0.746,0.769,0.711,0.758,30604500
2023-05-22,0.775,0.835,0.758,0.813,45261800
2023-05-23,0.8,0.844,0.773,0.781,39628900
2023-05-24,0.78,0.784,0.74,0.772,27668000
2023-05-25,0.772,0.781,0.584,0.615,85273800
2023-05-26,0.615,0.623,0.55,0.59,44660400
2023-05-30,0.605,0.625,0.57,0.61,34892700
2023-05-31,0.61,0.624,0.605,0.624,20629800
2023-06-01,0.614,0.628,0.573,0.574,38651700
2023-06-02,0.6,0.602,0.563,0.586,34755400
2023-06-05,0.582,0.586,0.556,0.556,39734600
2023-06-06,0.557,0.57,0.521,0.542,44064500
2023-06-07,0.558,0.6,0.541,0.593,41481900
2023-06-08,0.587,0.655,0.582,0.609,56063800
2023-06-09,0.64,0.725,0.64,0.705,69982100
2023-06-12,0.771,0.8,0.731,0.766,59306900
2023-06-13,0.8,0.96,0.752,0.914,128579800
2023-06-14,1.05,1.175,0.99,1.08,121061200
2023-06-15,1.23,1.83,1.18,1.4,307869000
2023-06-16,1.7,1.72,1.13,1.19,233099000
2023-06-20,1.27,1.34,1.18,1.32,71793600
2023-06-21,1.345,1.59,1.26,1.44,118801200
2023-06-22,1.42,1.43,1.31,1.38,40878900
2023-06-23,1.3,1.33,1.24,1.29,68215900
2023-06-26,1.29,1.31,1.05,1.1,50590000
2023-06-27,1.11,1.12,1,1.1,39517400
2023-06-28,1.07,1.19,1.05,1.16,40578400
2023-06-29,1.2,1.34,1.19,1.26,46255400
2023-06-30,1.35,1.44,1.31,1.38,58203200
2023-07-03,1.43,1.5,1.35,1.37,31335300
2023-07-05,1.37,1.49,1.31,1.43,41024000
2023-07-06,1.42,1.43,1.3,1.3,36690300
2023-07-07,1.31,1.53,1.31,1.41,49296500
2023-07-10,1.46,1.48,1.36,1.475,38928800
2023-07-11,1.47,1.48,1.38,1.41,32852400
2023-07-12,1.44,1.47,1.35,1.38,31749500
2023-07-13,1.39,2.25,1.37,2.22,316807100
2023-07-14,2.735,2.95,1.99,2.25,385612800
2023-07-17,2.18,2.33,2.02,2.33,84689000
2023-07-18,2.3,2.73,2.26,2.52,170965800
2023-07-19,2.64,2.75,2.46,2.59,108422500
2023-07-20,2.51,2.79,2.42,2.45,98268800
2023-07-21,2.57,2.57,2.43,2.5,42212900
2023-07-24,2.26,2.44,2.13,2.38,51199200
2023-07-25,2.35,2.36,1.99,2.03,62177400
2023-07-26,2.04,2.29,2.01,2.25,49956600
2023-07-27,2.35,2.36,2.1,2.1,40178200
2023-07-28,2.17,2.34,2.14,2.27,41670200
2023-07-31,2.44,2.8,2.34,2.67,145803500
2023-08-01,3.225,3.28,2.95,3.12,211836500
2023-08-02,3.09,3.1,2.8,3.02,90820800
2023-08-03,2.97,3.71,2.86,3.395,165311100
2023-08-04,2.99,3.2,2.5,2.5,171333800
2023-08-07,2.74,2.75,2.07,2.39,160603900
2023-08-08,2.215,2.34,2.1,2.21,59698200
2023-08-09,2.18,2.2,1.9,1.94,112559500
2023-08-10,1.98,2.17,1.9,1.96,75986600
2023-08-11,1.92,1.99,1.8,1.95,53826000
2023-08-14,1.6,1.85,1.565,1.82,60282400
2023-08-15,1.9,1.91,1.78,1.91,37068900
2023-08-16,1.83,2.07,1.8,1.94,47012900
2023-08-17,1.98,2.03,1.87,1.87,29981400
2023-08-18,1.74,1.99,1.71,1.96,53279100
2023-08-21,1.69,1.78,1.47,1.51,103379400
2023-08-22,1.48,1.54,1.34,1.42,91518400
2023-08-23,1.43,1.43,1.31,1.32,38855300
2023-08-24,1.3,1.32,1.18,1.225,52639700
2023-08-25,1.23,1.41,1.22,1.31,66985500
2023-08-28,1.35,1.35,1.17,1.24,56717700
2023-08-29,1.23,1.34,1.2,1.3,38865500
2023-08-30,1.28,1.32,1.21,1.27,33740300
2023-08-31,1.28,1.29,1.15,1.18,49732200
2023-09-01,1.18,1.23,1.15,1.18,33136100
2023-09-05,1.08,1.2,1.06,1.17,46649900
2023-09-06,1.16,1.17,1.1,1.11,32666900
2023-09-07,1.06,1.07,1.01,1.04,45745700
2023-09-08,1.03,1.03,0.88,0.88,150320900
2023-09-11,0.92,0.925,0.814,0.907,110906000
2023-09-12,0.889,0.914,0.826,0.912,99803800
2023-09-13,0.91,0.913,0.85,0.87,68874900
2023-09-14,0.871,1.19,0.855,1.15,235670400
2023-09-15,1.33,1.38,1.15,1.19,271454100
2023-09-18,1.24,1.63,1.23,1.59,306512500
